person_age,person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
22.0,0,2,51403.0,1,7000.0,3,11.01,0.14,590,0,0
26.0,0,3,47055.0,2,10000.0,1,13.98,0.21,627,1,0
25.0,0,2,61082.0,2,10000.0,3,8.6,0.16,593,1,0
22.0,0,3,36862.0,0,6000.0,0,12.42,0.16,681,0,0
21.0,0,1,51248.0,1,8000.0,2,9.99,0.16,568,0,0
45.0,0,3,33267.0,0,6000.0,2,6.49,0.18,574,0,1
32.0,1,3,36438.0,0,6000.0,3,11.71,0.16,570,1,0
23.0,0,1,63582.0,2,4800.0,1,9.7,0.08,629,0,0
37.0,0,3,74602.0,2,6350.0,2,7.51,0.09,657,1,0
29.0,1,2,45790.0,0,3000.0,2,5.42,0.07,612,0,0
59.0,0,1,101675.0,2,12000.0,0,11.86,0.12,565,1,0
23.0,1,1,59255.0,2,6000.0,0,10.25,0.1,651,0,0
33.0,0,3,91273.0,2,25000.0,2,10.65,0.27,600,1,0
25.0,1,2,85002.0,2,12000.0,0,7.51,0.14,720,1,0
25.0,1,2,116093.0,0,12000.0,4,9.99,0.1,664,0,0
44.0,0,1,44211.0,0,16000.0,0,11.49,0.36,610,0,1
26.0,0,1,26244.0,0,3968.0,5,11.97,0.15,628,0,0
27.0,1,0,44926.0,0,9000.0,1,7.49,0.2,656,0,0
31.0,1,1,61173.0,0,4500.0,0,9.99,0.07,661,1,0
23.0,0,1,73146.0,2,8000.0,1,13.49,0.11,654,1,0
24.0,1,3,85269.0,0,11000.0,5,7.79,0.13,589,1,0
28.0,0,1,70638.0,2,4000.0,3,7.14,0.06,609,0,0
26.0,1,2,180875.0,0,7000.0,2,9.63,0.04,626,1,0
30.0,0,0,115952.0,2,8000.0,2,6.99,0.07,690,0,0
32.0,0,0,29970.0,0,4777.0,1,9.11,0.16,738,0,0
25.0,1,1,51393.0,0,2000.0,3,9.25,0.04,673,1,0
29.0,1,2,73055.0,0,25000.0,5,13.47,0.34,644,0,1
29.0,1,3,63505.0,0,10800.0,4,9.6,0.17,552,1,0
35.0,1,2,138972.0,2,7200.0,4,13.85,0.05,686,1,0
22.0,0,2,22169.0,0,3000.0,5,7.9,0.14,660,0,1
25.0,0,2,133790.0,0,6400.0,3,13.67,0.05,655,0,0
25.0,1,3,37515.0,2,10000.0,5,6.03,0.27,649,0,0
35.0,0,0,60274.0,0,12000.0,5,12.82,0.2,680,1,0
24.0,0,1,60382.0,0,14500.0,1,11.49,0.24,560,0,1
48.0,0,2,88835.0,2,10000.0,3,7.29,0.11,581,1,0
28.0,0,3,87687.0,2,15000.0,3,8.94,0.17,633,1,0
25.0,0,1,106703.0,2,21214.0,5,8.39,0.2,639,0,0
24.0,1,0,56582.0,0,10000.0,1,11.48,0.18,706,0,0
25.0,0,0,61063.0,0,4800.0,3,10.99,0.08,668,1,0
26.0,1,4,132353.0,2,5000.0,3,10.95,0.04,671,0,0
21.0,1,1,61778.0,1,6000.0,3,13.49,0.1,576,1,0
27.0,1,2,37033.0,0,7000.0,5,10.37,0.19,561,1,0
23.0,0,2,70633.0,2,17486.0,4,9.97,0.25,600,1,0
26.0,0,3,36823.0,0,10625.0,3,11.71,0.29,691,0,1
27.0,1,2,49065.0,0,6000.0,0,11.01,0.12,576,1,0
26.0,0,2,194140.0,0,30000.0,3,7.9,0.15,651,1,0
26.0,0,2,55096.0,0,6000.0,2,7.49,0.11,639,1,0
25.0,0,3,76527.0,0,12000.0,2,13.56,0.16,583,1,0
25.0,0,2,68484.0,0,3000.0,0,12.69,0.04,596,1,0
23.0,0,0,58777.0,2,20000.0,3,12.18,0.34,673,0,0
35.0,1,3,100459.0,0,11000.0,1,11.01,0.11,678,0,0
32.0,1,0,71712.0,0,8000.0,0,14.96,0.11,556,0,1
23.0,0,0,91139.0,2,3000.0,4,7.51,0.03,637,0,0
31.0,0,2,120889.0,0,14400.0,1,12.54,0.12,635,1,0
27.0,1,0,70200.0,0,4600.0,1,13.99,0.07,673,1,0
28.0,0,0,124160.0,2,20000.0,4,14.17,0.16,647,0,1
23.0,1,1,51388.0,0,6000.0,3,9.99,0.12,574,0,0
23.0,1,3,90598.0,0,12000.0,5,11.58,0.13,677,1,0
27.0,1,0,37277.0,1,5000.0,3,11.01,0.13,635,1,0
30.0,0,4,41814.0,0,8000.0,2,7.9,0.19,656,0,1
52.0,0,1,58544.0,0,11000.0,2,12.73,0.19,684,0,0
25.0,1,2,145186.0,2,4000.0,2,5.42,0.03,653,0,0
28.0,1,1,72899.0,0,3000.0,5,11.49,0.04,663,1,0
25.0,1,3,104234.0,0,16000.0,1,16.29,0.15,609,1,0
23.0,1,1,80347.0,0,9800.0,2,15.7,0.12,599,0,1
35.0,0,1,113956.0,2,15000.0,3,9.88,0.13,648,1,0
29.0,1,3,79186.0,2,2500.0,3,12.35,0.03,623,1,0
29.0,1,1,145161.0,2,12000.0,3,13.48,0.08,668,1,0
25.0,1,1,159995.0,2,12000.0,3,11.01,0.08,537,1,0
34.0,1,1,78766.0,0,17900.0,1,7.9,0.23,603,1,0
25.0,0,3,163276.0,2,12501.0,3,11.01,0.08,677,1,0
23.0,1,3,80188.0,2,15000.0,3,6.03,0.19,607,1,0
38.0,0,2,48932.0,2,4000.0,0,12.21,0.08,652,0,0
23.0,1,2,144360.0,2,24000.0,0,7.51,0.17,620,1,0
38.0,1,1,38473.0,2,5850.0,3,13.49,0.15,630,1,0
24.0,1,3,48848.0,0,3000.0,0,10.83,0.06,620,1,0
30.0,1,3,40541.0,0,12000.0,5,9.25,0.3,670,0,1
34.0,0,2,61282.0,2,4000.0,3,8.9,0.07,619,1,0
28.0,1,0,41028.0,0,15000.0,0,11.01,0.37,641,0,1
22.0,1,3,132755.0,0,6400.0,2,9.32,0.05,568,1,0
23.0,1,1,109316.0,2,15000.0,2,10.03,0.14,636,1,0
22.0,1,3,105631.0,2,1750.0,5,7.49,0.02,502,1,0
36.0,1,4,38081.0,0,2500.0,1,8.9,0.07,716,1,0
23.0,1,1,54504.0,0,13200.0,1,11.01,0.24,481,1,0
26.0,1,0,109136.0,0,5525.0,0,11.36,0.05,675,0,0
24.0,1,2,44624.0,2,5557.0,2,10.49,0.12,595,1,0
23.0,0,3,111357.0,0,10000.0,3,11.71,0.09,668,1,0
23.0,1,3,56686.0,0,8000.0,1,11.86,0.14,628,0,1
23.0,0,1,46961.0,0,13000.0,1,11.71,0.28,661,0,1
26.0,0,3,45178.0,0,8000.0,5,12.21,0.18,669,0,0
26.0,0,1,181056.0,2,6400.0,1,15.62,0.04,673,0,0
25.0,0,1,49073.0,2,1500.0,5,11.01,0.03,572,0,1
23.0,0,3,26120.0,1,6000.0,3,15.27,0.23,600,1,0
26.0,0,1,61021.0,2,5000.0,1,9.05,0.08,626,1,0
23.0,1,2,133117.0,2,7800.0,3,11.01,0.06,559,1,0
27.0,1,2,151182.0,2,20000.0,4,11.01,0.13,586,1,0
28.0,1,0,37972.0,2,9973.0,5,9.02,0.26,533,1,0
29.0,1,2,160923.0,2,8263.0,2,12.08,0.05,575,1,0
24.0,0,0,57595.0,2,8500.0,5,11.01,0.15,525,0,0
26.0,1,0,41848.0,0,1200.0,3,9.91,0.03,615,1,0
23.0,0,3,44197.0,0,5000.0,1,13.75,0.11,474,1,0
21.0,1,2,23028.0,0,3500.0,2,13.35,0.15,645,0,1
24.0,1,1,78969.0,2,2500.0,0,6.39,0.03,673,1,0
25.0,1,3,29536.0,0,5000.0,5,12.61,0.17,700,0,0
23.0,0,1,73277.0,0,4000.0,1,15.33,0.05,562,1,0
29.0,1,2,111433.0,2,10000.0,2,9.63,0.09,633,1,0
27.0,0,2,46240.0,0,17625.0,3,12.69,0.38,668,0,1
33.0,1,3,42821.0,0,10000.0,5,13.48,0.23,723,1,0
26.0,0,0,72928.0,2,6481.0,0,7.0,0.09,706,1,0
52.0,1,1,63233.0,2,17000.0,2,7.88,0.27,601,0,1
27.0,0,2,310552.0,0,35000.0,1,18.64,0.11,588,0,1
46.0,1,1,43051.0,0,4500.0,0,12.68,0.1,615,0,0
24.0,1,2,127031.0,2,6000.0,2,9.99,0.05,645,1,0
30.0,1,0,63425.0,2,18500.0,0,10.91,0.29,600,1,0
24.0,1,3,42643.0,0,5000.0,5,11.49,0.12,581,0,0
29.0,1,2,51429.0,0,13750.0,0,11.36,0.27,555,0,1
29.0,1,3,72837.0,1,10000.0,0,10.99,0.14,574,1,0
31.0,1,1,72963.0,0,4750.0,4,8.47,0.07,603,0,0
32.0,0,2,62873.0,0,7000.0,5,14.46,0.11,610,0,1
39.0,0,4,51260.0,0,6000.0,0,17.58,0.12,550,0,1
23.0,0,1,36521.0,0,6000.0,0,13.61,0.16,611,0,0
25.0,0,3,25585.0,0,7530.0,2,14.32,0.29,542,0,1
21.0,0,0,69191.0,1,8000.0,3,10.65,0.12,665,0,0
26.0,0,3,39595.0,0,6520.0,1,10.64,0.16,683,0,0
48.0,1,1,48805.0,0,20000.0,3,7.49,0.41,687,0,1
39.0,1,1,84798.0,2,19500.0,2,7.9,0.23,710,0,0
23.0,1,3,70829.0,2,13000.0,0,11.01,0.18,596,1,0
23.0,0,1,66991.0,2,5000.0,3,7.07,0.07,668,1,0
35.0,0,0,34795.0,0,9600.0,2,13.57,0.28,649,0,1
27.0,1,0,86915.0,2,11500.0,2,6.91,0.13,645,0,0
30.0,0,2,18002.0,1,9250.0,4,14.96,0.51,683,0,1
38.0,0,1,99367.0,1,10000.0,4,11.99,0.1,634,0,0
22.0,1,2,55743.0,2,6000.0,1,12.68,0.11,715,0,0
22.0,0,3,34972.0,0,7900.0,3,9.99,0.23,629,1,0
26.0,0,3,61131.0,0,13000.0,4,11.31,0.21,638,1,0
21.0,1,2,51396.0,0,3500.0,5,10.37,0.07,567,1,0
34.0,0,4,87246.0,0,10000.0,4,7.51,0.11,650,1,0
25.0,0,1,68380.0,0,5000.0,5,11.01,0.07,631,1,0
27.0,1,1,52702.0,1,5000.0,3,12.69,0.09,602,1,0
32.0,0,2,145132.0,2,6000.0,0,11.84,0.04,696,0,0
24.0,1,2,62924.0,0,10000.0,1,10.61,0.16,678,1,0
23.0,0,3,41843.0,1,10950.0,3,7.29,0.26,644,1,0
23.0,0,3,54759.0,0,5000.0,1,7.75,0.09,579,1,0
23.0,0,3,44055.0,0,5600.0,2,7.9,0.13,604,0,0
22.0,1,1,71870.0,2,4900.0,4,15.62,0.07,631,0,1
22.0,0,1,45716.0,0,20000.0,5,16.69,0.44,447,0,1
30.0,0,2,145150.0,2,3000.0,4,11.49,0.02,671,0,0
26.0,0,2,120871.0,1,10000.0,2,10.59,0.08,699,0,0
26.0,1,0,84937.0,0,12000.0,4,6.99,0.14,653,1,0
32.0,0,0,56639.0,0,5000.0,1,16.3,0.09,691,0,1
31.0,1,3,57367.0,2,23000.0,3,14.84,0.4,593,0,1
23.0,1,3,71112.0,0,10800.0,2,16.29,0.15,662,0,1
22.0,0,0,43378.0,2,8000.0,5,5.79,0.18,687,0,0
37.0,0,1,58328.0,0,10950.0,3,5.99,0.19,561,1,0
40.0,0,1,99650.0,0,14000.0,2,10.37,0.14,577,1,0
31.0,1,1,29581.0,2,3000.0,3,7.49,0.1,588,1,0
26.0,0,2,61195.0,1,7500.0,0,5.99,0.12,640,0,0
42.0,1,3,61898.0,0,4200.0,0,7.49,0.07,680,1,0
26.0,1,2,168956.0,2,13050.0,4,14.59,0.08,617,1,0
25.0,0,1,56385.0,0,12000.0,1,11.42,0.21,652,0,0
24.0,1,2,90485.0,2,4000.0,1,11.01,0.04,675,0,0
38.0,0,3,104751.0,2,5000.0,0,15.58,0.05,711,1,0
22.0,1,3,115427.0,2,9000.0,2,8.49,0.08,687,1,0
31.0,1,0,60653.0,2,5000.0,5,10.62,0.08,635,1,0
27.0,1,0,76634.0,0,20000.0,2,12.86,0.26,519,0,1
30.0,1,0,122762.0,2,15552.0,5,15.51,0.13,690,0,1
24.0,0,2,75686.0,0,8000.0,3,11.14,0.11,626,0,0
24.0,0,1,37147.0,0,10000.0,4,15.53,0.27,653,0,1
29.0,1,1,41483.0,0,4000.0,2,9.56,0.1,653,0,0
31.0,0,4,90677.0,2,2500.0,3,12.96,0.03,673,0,0
26.0,1,2,91794.0,2,3000.0,3,11.39,0.03,625,1,0
26.0,0,1,65673.0,2,10000.0,4,7.51,0.15,610,1,0
27.0,1,3,39361.0,0,8000.0,2,9.91,0.2,653,0,0
48.0,0,1,41204.0,0,1500.0,4,14.74,0.04,627,0,1
21.0,0,3,82896.0,2,16000.0,1,11.26,0.19,584,0,0
36.0,0,2,79092.0,2,23325.0,1,15.27,0.29,714,0,0
22.0,1,2,87505.0,0,12000.0,2,12.99,0.14,549,0,0
22.0,1,1,82388.0,0,13500.0,5,10.62,0.16,582,1,0
29.0,0,1,39306.0,1,2100.0,4,6.91,0.05,662,1,0
31.0,1,2,117068.0,2,7000.0,5,8.0,0.06,714,1,0
24.0,0,1,45012.0,0,3000.0,4,15.33,0.07,590,0,1
23.0,1,1,64439.0,2,7362.0,2,14.16,0.11,626,0,0
24.0,0,1,44502.0,2,4750.0,0,11.83,0.11,578,1,0
23.0,1,1,85787.0,0,25000.0,2,19.04,0.29,646,0,1
26.0,0,0,71800.0,0,6000.0,2,16.49,0.08,553,0,1
31.0,1,2,65738.0,2,10985.0,0,7.22,0.17,652,1,0
27.0,0,3,106576.0,0,10000.0,3,7.51,0.09,656,0,0
24.0,0,1,59471.0,0,9500.0,2,12.73,0.16,632,1,0
42.0,1,1,83976.0,0,10000.0,4,7.49,0.12,643,0,0
33.0,0,1,19865.0,1,5900.0,3,11.01,0.3,646,0,1
26.0,0,0,41524.0,0,13000.0,1,13.57,0.31,649,0,1
23.0,1,3,32740.0,0,7500.0,3,12.73,0.23,647,0,0
36.0,0,0,25110.0,0,5075.0,0,11.48,0.2,721,0,1
26.0,1,1,18402.0,0,1500.0,0,9.25,0.08,683,0,0
28.0,1,3,45636.0,0,7000.0,5,9.32,0.15,555,1,0
35.0,1,2,97038.0,0,7000.0,1,7.29,0.07,666,1,0
35.0,0,2,57246.0,0,14000.0,2,14.27,0.24,631,1,0
27.0,0,2,34239.0,2,3500.0,1,6.99,0.1,633,0,0
23.0,1,1,79125.0,0,5000.0,2,13.98,0.06,610,1,0
26.0,1,2,44235.0,0,6692.0,5,12.09,0.15,663,0,1
29.0,0,0,52568.0,0,6000.0,0,15.96,0.11,633,0,1
23.0,0,2,103174.0,2,14000.0,1,6.03,0.14,668,0,0
33.0,1,1,99400.0,2,6000.0,1,7.51,0.06,604,1,0
24.0,1,1,43994.0,0,13000.0,5,7.29,0.3,617,0,1
32.0,0,3,15301.0,0,6075.0,5,12.42,0.4,661,0,1
46.0,0,3,48944.0,0,8041.0,3,11.96,0.16,651,1,0
30.0,0,3,44797.0,0,12000.0,2,10.65,0.27,697,0,1
23.0,0,2,43040.0,0,1800.0,1,10.59,0.04,671,1,0
28.0,0,0,61011.0,0,3000.0,1,10.37,0.05,635,1,0
28.0,0,3,39500.0,2,8575.0,4,17.58,0.22,656,0,1
33.0,0,3,53744.0,0,9600.0,2,13.16,0.18,649,1,0
26.0,0,2,63300.0,0,5000.0,0,10.59,0.08,646,1,0
22.0,1,0,51399.0,0,3600.0,3,14.72,0.07,718,0,0
23.0,0,2,67987.0,2,6000.0,3,5.99,0.09,599,0,0
33.0,0,2,23781.0,1,4584.0,0,14.25,0.19,697,0,1
24.0,0,1,44243.0,1,4000.0,3,13.06,0.09,691,0,0
30.0,1,0,108750.0,2,12000.0,1,7.43,0.11,679,1,0
22.0,0,1,78015.0,2,14000.0,0,13.23,0.18,625,1,0
27.0,1,3,75414.0,1,15000.0,1,12.05,0.2,664,0,0
22.0,1,1,62659.0,1,11200.0,0,15.31,0.18,602,1,0
24.0,0,1,88985.0,0,5500.0,3,14.65,0.06,638,1,0
30.0,1,0,70744.0,0,8400.0,5,12.98,0.12,672,0,0
30.0,1,3,44171.0,0,5000.0,3,10.75,0.11,588,0,0
27.0,1,0,31426.0,0,1271.0,5,13.83,0.04,572,0,1
25.0,1,2,128189.0,2,12000.0,5,6.54,0.09,650,0,0
69.0,0,2,45454.0,0,10750.0,2,14.59,0.24,770,1,0
39.0,0,3,58602.0,2,3000.0,2,5.42,0.05,663,1,0
25.0,0,2,60829.0,0,25000.0,4,5.99,0.41,588,0,1
26.0,0,1,38335.0,0,6400.0,3,7.78,0.17,662,1,0
22.0,0,1,55543.0,2,7000.0,3,7.14,0.13,651,1,0
25.0,0,3,72840.0,0,3000.0,1,17.58,0.04,605,1,0
29.0,0,0,88929.0,0,2500.0,5,14.35,0.03,649,0,0
33.0,0,2,120908.0,2,24000.0,5,10.25,0.2,733,1,0
24.0,1,3,48829.0,0,15000.0,1,12.87,0.31,569,0,1
27.0,0,3,70564.0,0,5900.0,5,9.32,0.08,618,1,0
22.0,0,2,48804.0,0,7000.0,1,11.31,0.14,647,0,0
25.0,1,1,38347.0,1,12000.0,0,11.01,0.31,594,1,0
29.0,1,1,13972.0,0,2241.0,2,10.5,0.16,615,0,1
28.0,1,1,68672.0,0,5600.0,5,10.37,0.08,651,1,0
21.0,1,1,24062.0,1,3300.0,1,6.17,0.14,600,0,1
24.0,0,0,87324.0,2,6000.0,1,16.77,0.07,675,0,0
22.0,1,1,100458.0,0,9975.0,5,11.01,0.1,592,1,0
36.0,0,3,41719.0,2,5000.0,0,10.65,0.12,715,0,0
33.0,1,2,205019.0,1,21000.0,4,14.26,0.1,578,0,0
23.0,0,2,37125.0,0,3000.0,0,15.2,0.08,651,1,0
39.0,1,1,850679.0,2,25000.0,5,12.18,0.03,668,0,0
34.0,0,0,46455.0,2,10500.0,2,12.55,0.23,556,1,0
30.0,1,3,73011.0,1,6000.0,3,14.84,0.08,652,0,0
21.0,1,1,22285.0,0,4000.0,5,13.22,0.18,614,0,1
23.0,0,3,76046.0,0,16000.0,5,14.54,0.21,560,0,1
42.0,1,1,58494.0,1,3500.0,0,14.35,0.06,642,1,0
23.0,1,2,108121.0,0,16000.0,0,13.92,0.15,642,0,0
24.0,0,3,38624.0,0,13500.0,3,13.43,0.35,557,0,1
25.0,1,1,144900.0,2,16000.0,5,7.43,0.11,543,1,0
28.0,1,1,174095.0,2,35000.0,2,8.9,0.2,564,1,0
22.0,1,2,78854.0,0,16000.0,1,10.37,0.2,648,1,0
22.0,1,3,60999.0,2,10000.0,1,12.53,0.16,507,1,0
22.0,1,3,59391.0,3,10000.0,5,14.11,0.17,569,0,1
23.0,1,0,55900.0,0,17244.0,5,10.14,0.31,667,0,1
23.0,0,2,72744.0,0,8000.0,3,12.53,0.11,575,1,0
22.0,0,0,46281.0,2,13500.0,0,11.83,0.29,654,0,0
26.0,0,0,37143.0,0,3200.0,5,11.01,0.09,633,0,0
28.0,0,1,19410.0,0,1200.0,1,12.53,0.06,578,1,0
29.0,1,1,67006.0,2,4000.0,2,10.99,0.06,623,0,0
39.0,0,1,101992.0,2,4000.0,1,9.63,0.04,504,1,0
27.0,0,0,39694.0,0,4029.0,2,15.99,0.1,584,0,1
30.0,1,2,27991.0,1,5000.0,2,7.51,0.18,613,1,0
26.0,0,3,94449.0,2,1750.0,0,10.36,0.02,665,1,0
50.0,0,1,180681.0,0,14000.0,5,6.91,0.08,634,1,0
22.0,0,1,145113.0,2,8000.0,1,12.69,0.06,640,0,0
29.0,1,0,45695.0,0,15000.0,2,6.03,0.33,691,0,1
24.0,1,2,156764.0,2,15000.0,3,14.26,0.1,640,0,0
33.0,1,2,80202.0,1,3500.0,4,11.01,0.04,597,1,0
25.0,0,3,81212.0,2,12000.0,5,9.63,0.15,636,0,1
26.0,0,1,58485.0,0,8000.0,5,9.48,0.14,693,1,0
24.0,1,0,154533.0,2,12000.0,1,6.72,0.08,638,1,0
22.0,0,1,25172.0,0,10000.0,3,6.62,0.4,560,0,1
32.0,0,3,145077.0,2,25000.0,3,10.99,0.17,623,1,0
22.0,1,0,28512.0,0,10000.0,2,9.88,0.35,660,0,1
33.0,0,1,78018.0,0,3200.0,1,10.74,0.04,639,1,0
33.0,1,1,67043.0,2,8000.0,0,11.14,0.12,616,1,0
27.0,1,3,78944.0,2,6500.0,3,11.01,0.08,641,1,0
24.0,0,2,49030.0,0,1000.0,1,8.53,0.02,692,1,0
24.0,0,2,66853.0,0,7200.0,5,11.92,0.11,658,0,0
26.0,0,1,218950.0,2,24000.0,2,11.01,0.11,556,1,0
32.0,0,1,65714.0,0,20000.0,3,11.11,0.3,653,0,1
25.0,1,0,107949.0,0,1657.0,0,12.06,0.02,696,1,0
25.0,0,3,46636.0,0,20000.0,2,13.11,0.43,614,0,1
26.0,1,3,67233.0,2,12500.0,3,8.94,0.19,612,1,0
35.0,1,2,61917.0,0,8000.0,3,10.2,0.13,693,0,0
24.0,1,1,51398.0,0,6000.0,2,10.0,0.12,600,0,0
29.0,0,2,55820.0,2,2000.0,0,7.88,0.04,681,1,0
24.0,0,3,86886.0,0,3000.0,4,7.43,0.03,628,1,0
23.0,1,2,192541.0,2,12000.0,0,5.42,0.06,597,1,0
70.0,0,2,58915.0,0,15000.0,2,6.99,0.25,751,0,1
22.0,0,1,44111.0,2,4500.0,2,7.51,0.1,548,0,0
31.0,1,2,75588.0,0,9000.0,5,12.53,0.12,685,0,0
26.0,0,3,79089.0,2,5000.0,1,7.51,0.06,525,0,0
31.0,0,3,181196.0,0,12000.0,4,10.74,0.07,635,1,0
28.0,0,0,90745.0,2,10500.0,4,11.01,0.12,589,1,0
31.0,0,2,82569.0,0,12000.0,2,11.01,0.15,664,1,0
28.0,0,3,126399.0,2,24000.0,2,13.16,0.19,597,0,1
22.0,0,3,70084.0,2,4000.0,5,7.83,0.06,639,1,0
26.0,1,0,96814.0,2,15000.0,4,16.07,0.15,630,0,0
24.0,0,2,142765.0,0,7000.0,4,8.49,0.05,643,1,0
52.0,0,3,66832.0,0,20000.0,4,7.49,0.3,704,0,1
26.0,1,1,67221.0,0,4000.0,1,6.92,0.06,667,0,0
33.0,1,2,144985.0,2,2192.0,5,16.13,0.02,695,0,1
27.0,0,1,36813.0,0,2000.0,1,11.49,0.05,666,0,0
24.0,1,1,104115.0,2,12000.0,2,15.99,0.12,576,0,1
41.0,1,2,60791.0,2,5000.0,5,6.76,0.08,678,0,0
34.0,0,2,106212.0,2,15000.0,1,8.49,0.14,679,1,0
25.0,1,2,36955.0,2,3000.0,3,11.01,0.08,580,1,0
30.0,0,3,46875.0,0,1600.0,5,13.49,0.03,532,1,0
27.0,0,1,78839.0,0,8000.0,1,10.37,0.1,559,1,0
25.0,0,3,108731.0,2,18000.0,4,9.27,0.17,630,1,0
23.0,1,1,48860.0,0,1000.0,1,6.03,0.02,646,0,0
27.0,1,2,58314.0,0,16000.0,2,12.67,0.27,629,0,1
28.0,1,3,48394.0,0,3600.0,2,11.99,0.07,699,1,0
24.0,1,2,66691.0,0,8500.0,5,9.88,0.13,620,1,0
25.0,1,2,84590.0,2,22000.0,2,19.79,0.26,631,0,1
28.0,0,1,34790.0,0,5460.0,2,12.19,0.16,556,1,0
27.0,0,0,70060.0,0,15000.0,5,11.01,0.21,599,1,0
44.0,0,1,119683.0,2,10000.0,1,12.68,0.08,695,0,0
29.0,0,3,87098.0,0,6000.0,3,9.63,0.07,692,0,0
29.0,1,3,102250.0,0,16000.0,4,12.06,0.16,656,1,0
26.0,0,3,58777.0,0,2633.0,1,11.21,0.04,590,1,0
28.0,0,1,76319.0,2,12000.0,5,11.01,0.16,643,0,0
25.0,1,2,67333.0,2,15000.0,2,11.01,0.22,702,0,0
22.0,0,2,80368.0,2,12000.0,0,5.79,0.15,694,0,0
29.0,1,0,58622.0,0,10974.0,2,12.18,0.19,622,0,0
23.0,1,2,134053.0,0,12000.0,0,13.22,0.09,631,1,0
29.0,1,3,54900.0,2,15000.0,0,18.49,0.27,539,1,0
34.0,1,3,83653.0,0,5800.0,3,14.59,0.07,532,0,1
23.0,1,0,31332.0,1,4575.0,0,11.01,0.15,634,0,0
22.0,1,3,79024.0,0,10000.0,1,9.49,0.13,646,0,0
25.0,1,1,36844.0,0,5300.0,1,15.27,0.14,501,1,0
22.0,0,1,54438.0,0,4000.0,4,5.99,0.07,661,0,1
40.0,1,3,84658.0,0,16000.0,5,11.99,0.19,645,1,0
22.0,0,1,66711.0,1,25000.0,1,10.74,0.37,669,1,0
23.0,1,3,108931.0,0,8000.0,2,6.92,0.07,566,1,0
27.0,0,3,46679.0,0,8500.0,1,6.99,0.18,617,0,0
26.0,0,0,36974.0,2,15000.0,4,11.16,0.41,594,1,0
23.0,0,2,134332.0,2,8350.0,2,11.89,0.06,676,0,0
23.0,1,1,39340.0,0,1672.0,1,7.81,0.04,702,1,0
25.0,0,3,62682.0,0,1325.0,3,14.79,0.02,669,1,0
26.0,0,0,79210.0,2,20000.0,4,10.36,0.25,547,1,0
35.0,1,3,47684.0,2,15000.0,4,10.99,0.31,572,1,0
33.0,1,1,60996.0,1,1200.0,0,14.26,0.02,648,0,0
24.0,1,3,73058.0,0,6800.0,3,7.51,0.09,574,0,0
26.0,0,2,64681.0,0,4000.0,1,6.91,0.06,640,1,0
25.0,1,0,48556.0,0,8000.0,1,10.38,0.16,693,1,0
29.0,0,0,46870.0,0,1500.0,2,14.35,0.03,676,1,0
25.0,1,0,93663.0,2,6101.0,2,7.98,0.07,693,0,0
33.0,1,2,90983.0,2,10000.0,5,10.99,0.11,584,1,0
35.0,0,1,601036.0,2,7500.0,5,12.29,0.01,549,1,0
23.0,0,3,55611.0,1,14000.0,1,14.72,0.25,586,1,0
37.0,1,1,141382.0,2,10000.0,0,8.94,0.07,531,1,0
28.0,1,4,63385.0,0,9600.0,4,9.07,0.15,593,1,0
22.0,1,3,30407.0,0,3500.0,3,9.99,0.12,656,1,0
26.0,0,2,101733.0,0,15000.0,5,16.0,0.15,644,0,1
43.0,0,2,66705.0,0,11750.0,5,10.99,0.18,692,1,0
25.0,0,1,102834.0,2,9600.0,1,13.85,0.09,690,0,0
24.0,0,1,46657.0,0,8000.0,2,11.02,0.17,635,1,0
22.0,1,2,58475.0,2,6500.0,3,15.99,0.11,535,0,1
23.0,1,1,54998.0,0,6575.0,2,8.0,0.12,489,1,0
24.0,0,2,193091.0,2,12000.0,5,5.65,0.06,617,1,0
25.0,0,2,63649.0,0,3600.0,2,13.99,0.06,678,0,1
21.0,1,1,37237.0,0,12000.0,1,5.79,0.32,594,0,1
22.0,0,1,108519.0,2,21000.0,3,10.98,0.19,622,1,0
27.0,1,3,97091.0,0,9000.0,1,11.37,0.09,705,0,0
23.0,1,2,109222.0,2,6000.0,0,11.89,0.05,688,1,0
23.0,1,2,50330.0,0,4500.0,0,12.99,0.09,623,1,0
27.0,1,2,88785.0,2,9200.0,1,6.03,0.1,621,1,0
27.0,0,2,29871.0,0,8000.0,1,12.99,0.27,658,0,1
34.0,0,1,87519.0,0,20000.0,5,11.01,0.23,681,1,0
27.0,1,1,51421.0,0,6500.0,1,7.55,0.13,678,1,0
23.0,0,0,109071.0,2,3000.0,0,6.03,0.03,661,0,0
26.0,0,3,65744.0,2,10000.0,2,11.01,0.15,562,0,1
32.0,0,1,90928.0,2,6000.0,2,7.71,0.07,572,1,0
25.0,0,3,120999.0,2,7500.0,5,13.18,0.06,539,1,0
28.0,0,1,43048.0,1,13250.0,0,16.89,0.31,601,1,0
22.0,1,1,59680.0,0,24000.0,2,17.56,0.4,590,0,1
37.0,1,1,48972.0,0,5000.0,3,12.18,0.1,563,1,0
24.0,1,3,69542.0,0,6000.0,3,7.9,0.09,668,0,0
36.0,0,3,39086.0,1,3600.0,1,13.49,0.09,621,1,0
