,person_age,person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
7016,22.0,0,1,56215.0,0,6200.0,5,11.01,0.11,642,0,1
7017,23.0,0,2,68684.0,0,6200.0,0,8.49,0.09,611,1,0
7018,23.0,0,2,73114.0,0,6200.0,5,10.65,0.08,642,1,0
7019,25.0,1,2,62199.0,2,4200.0,0,7.29,0.07,651,1,0
7020,26.0,0,3,62151.0,2,12000.0,5,7.29,0.19,607,0,0
7021,23.0,1,3,54781.0,2,5000.0,2,10.74,0.09,647,0,1
7022,23.0,0,3,79136.0,0,6200.0,0,11.01,0.08,558,1,0
7023,25.0,1,3,62587.0,2,16750.0,0,16.4,0.27,682,0,0
7024,24.0,0,3,79127.0,0,6200.0,3,8.9,0.08,574,1,0
7025,26.0,1,2,83711.0,0,6200.0,1,7.88,0.07,628,0,0
7026,22.0,1,1,61827.0,2,6000.0,2,5.79,0.1,563,1,0
7027,26.0,0,2,62239.0,2,12000.0,5,6.17,0.19,645,1,0
7028,22.0,0,2,87465.0,0,6200.0,0,5.99,0.07,674,1,0
7029,25.0,0,3,62083.0,2,7600.0,5,12.23,0.12,583,1,0
7030,23.0,1,2,54919.0,0,6225.0,3,11.54,0.11,706,1,0
7031,21.0,1,1,76667.0,0,6225.0,0,10.99,0.08,542,1,0
7032,22.0,1,2,62212.0,2,7000.0,0,11.12,0.11,685,0,0
7033,23.0,0,2,62432.0,2,10000.0,2,7.14,0.16,644,0,0
7034,23.0,0,1,18530.0,0,6250.0,3,15.27,0.34,621,0,1
7035,22.0,0,3,20201.0,0,6250.0,3,9.91,0.31,647,0,1
7036,24.0,0,1,62439.0,1,9000.0,4,7.14,0.14,667,1,0
7037,22.0,0,0,23925.0,0,6250.0,5,7.51,0.26,579,0,1
7038,25.0,0,0,24429.0,0,6250.0,1,15.31,0.26,718,0,1
7039,24.0,0,2,62060.0,1,6000.0,3,10.75,0.1,529,1,0
7040,23.0,0,3,23966.0,0,6250.0,4,16.82,0.26,676,0,1
7041,22.0,0,0,62309.0,2,13000.0,3,13.48,0.21,645,1,0
7042,22.0,1,2,24665.0,0,6250.0,1,11.01,0.25,613,0,1
7043,21.0,1,1,25815.0,0,6250.0,1,13.85,0.24,578,0,0
7044,21.0,0,2,28576.0,0,6250.0,0,13.48,0.22,673,0,0
7045,22.0,0,2,28578.0,0,6250.0,2,12.73,0.22,525,0,0
7046,25.0,1,2,62189.0,2,7000.0,5,7.88,0.11,671,0,0
7047,23.0,1,1,62259.0,2,16000.0,0,13.11,0.26,658,1,0
7048,25.0,1,3,29964.0,0,6250.0,5,13.72,0.21,650,1,0
7049,23.0,0,2,30038.0,0,6250.0,1,12.53,0.21,618,1,0
7050,24.0,1,0,32250.0,0,6250.0,2,6.91,0.19,678,1,0
7051,21.0,0,2,62215.0,2,6000.0,0,7.88,0.1,593,1,0
7052,22.0,0,1,33078.0,0,6250.0,2,15.99,0.19,618,0,1
7053,22.0,1,3,66838.0,0,7000.0,3,6.91,0.1,592,1,0
7054,24.0,0,1,62421.0,2,3600.0,4,7.14,0.06,685,1,0
7055,24.0,0,3,67319.0,0,7000.0,2,7.88,0.1,643,1,0
7056,22.0,0,2,62072.0,2,15200.0,1,10.99,0.24,510,1,0
7057,24.0,0,3,62164.0,1,10000.0,3,15.31,0.16,582,1,0
7058,26.0,1,1,61826.0,2,10000.0,4,7.74,0.16,540,1,0
7059,22.0,0,1,68326.0,0,7000.0,5,11.36,0.1,599,0,0
7060,21.0,1,0,55191.0,2,8000.0,5,15.31,0.14,524,0,1
7061,24.0,0,3,68134.0,0,7000.0,3,8.59,0.1,703,1,0
7062,24.0,1,0,62059.0,2,8500.0,4,8.94,0.14,684,0,0
7063,26.0,1,2,68250.0,0,7000.0,0,9.07,0.1,602,1,0
7064,25.0,1,2,61286.0,0,7000.0,2,15.57,0.11,642,0,1
7065,25.0,0,1,68368.0,0,7000.0,2,14.22,0.1,589,1,0
7066,23.0,0,2,70771.0,0,7000.0,0,13.04,0.1,676,0,0
7067,23.0,1,2,63569.0,0,7000.0,2,13.85,0.11,637,0,1
7068,24.0,1,3,62190.0,2,8000.0,1,10.96,0.13,668,1,0
7069,26.0,1,2,72753.0,0,7000.0,5,13.49,0.1,656,0,0
7070,24.0,0,0,62517.0,2,2000.0,4,12.99,0.03,682,1,0
7071,23.0,0,1,62254.0,2,15000.0,1,13.16,0.24,608,0,0
7072,22.0,1,3,72616.0,0,7000.0,0,14.65,0.1,621,1,0
7073,23.0,0,2,72936.0,0,7000.0,5,6.03,0.1,597,0,0
7074,24.0,0,3,62498.0,2,13000.0,1,10.95,0.21,618,0,0
7075,25.0,1,0,65550.0,0,7000.0,5,20.0,0.11,601,0,1
7076,22.0,0,1,62458.0,2,15500.0,3,10.99,0.25,621,0,0
7077,24.0,1,1,65618.0,0,7000.0,5,15.99,0.11,673,0,1
7078,25.0,0,3,73094.0,0,7000.0,3,15.62,0.1,687,1,0
7079,25.0,0,3,73167.0,0,7000.0,4,6.92,0.1,621,1,0
7080,23.0,1,3,73271.0,0,7000.0,5,5.79,0.1,692,0,0
7081,26.0,0,2,73118.0,0,7000.0,2,6.91,0.1,647,1,0
7082,25.0,1,2,62478.0,2,11000.0,3,5.99,0.18,651,1,0
7083,25.0,0,3,73042.0,0,7000.0,2,9.25,0.1,657,1,0
7084,24.0,1,1,72759.0,0,7000.0,1,6.54,0.1,641,0,0
7085,22.0,1,1,62659.0,1,11200.0,0,15.31,0.18,602,1,0
7086,25.0,0,3,72868.0,0,7000.0,2,10.36,0.1,656,1,0
7087,23.0,0,2,62257.0,2,20000.0,3,10.37,0.32,656,1,0
7088,22.0,1,1,72916.0,0,7000.0,1,6.91,0.1,690,0,0
7089,22.0,0,1,73115.0,0,7000.0,2,9.99,0.1,492,1,0
7090,22.0,0,2,65801.0,0,7000.0,2,14.96,0.11,674,0,1
7091,24.0,1,3,72833.0,0,7000.0,3,7.88,0.1,550,0,0
7092,22.0,0,1,65781.0,0,7000.0,0,14.96,0.11,437,0,1
7093,24.0,0,3,73011.0,0,7000.0,1,9.32,0.1,668,1,0
7094,24.0,1,3,73423.0,0,7000.0,3,8.59,0.1,591,0,0
7095,24.0,0,2,63089.0,2,12000.0,2,7.88,0.19,537,0,0
7096,22.0,0,1,62820.0,2,3000.0,2,11.83,0.05,646,1,0
7097,23.0,1,1,55516.0,2,4400.0,5,13.16,0.08,509,0,1
7098,25.0,0,3,63172.0,2,13800.0,1,10.38,0.22,595,1,0
7099,22.0,0,1,73610.0,0,7000.0,5,12.84,0.1,576,0,0
7100,26.0,1,1,62487.0,1,15000.0,4,6.92,0.24,618,1,0
7101,24.0,1,2,62928.0,2,6300.0,3,5.79,0.1,525,1,0
7102,23.0,0,1,75328.0,0,7000.0,0,9.91,0.09,568,1,0
7103,26.0,0,2,62660.0,2,11000.0,3,11.01,0.18,652,1,0
7104,26.0,0,0,62977.0,2,9600.0,4,15.21,0.15,545,1,0
7105,24.0,0,2,63091.0,2,4000.0,2,7.51,0.06,662,0,0
7106,22.0,1,3,62799.0,2,7500.0,1,9.88,0.12,658,1,0
7107,25.0,1,2,75124.0,0,7000.0,5,7.49,0.09,600,1,0
7108,23.0,0,1,75393.0,0,7000.0,2,11.01,0.09,575,0,0
7109,23.0,1,1,62955.0,2,7200.0,1,10.65,0.11,522,1,0
7110,26.0,0,3,76695.0,0,7000.0,3,14.84,0.09,712,0,0
7111,22.0,1,2,77779.0,0,7000.0,1,5.79,0.09,657,0,0
7112,22.0,1,2,63003.0,2,4200.0,1,10.59,0.07,660,0,0
7113,23.0,0,1,63336.0,2,5000.0,5,10.59,0.08,526,0,0
7114,23.0,0,3,78665.0,0,7000.0,2,11.86,0.09,605,0,0
7115,25.0,0,3,78765.0,0,7000.0,0,12.73,0.09,657,1,0
7116,22.0,1,1,79050.0,0,7000.0,1,14.27,0.09,622,1,0
7117,22.0,1,1,62870.0,2,7000.0,3,12.98,0.11,608,0,0
7118,22.0,1,1,78893.0,0,7000.0,1,15.99,0.09,604,0,0
7119,25.0,0,2,63093.0,1,6000.0,3,11.01,0.1,632,1,0
7120,22.0,1,3,78881.0,0,7000.0,5,12.99,0.09,520,1,0
7121,26.0,0,3,63103.0,1,15000.0,4,9.88,0.24,543,1,0
7122,24.0,0,2,63169.0,1,20000.0,3,12.87,0.32,630,1,0
7123,26.0,1,3,79357.0,0,7000.0,1,11.01,0.09,658,0,0
7124,23.0,1,2,78889.0,0,7000.0,1,10.75,0.09,511,1,0
7125,25.0,0,3,62563.0,2,12000.0,4,10.37,0.19,652,0,0
7126,25.0,0,0,63240.0,2,4000.0,0,15.99,0.06,676,1,0
7127,26.0,0,2,63263.0,1,13200.0,4,7.51,0.21,690,0,0
7128,22.0,0,3,63055.0,2,7200.0,1,11.71,0.11,653,1,0
7129,21.0,1,3,62945.0,2,5000.0,3,9.99,0.08,699,1,0
7130,24.0,0,3,79038.0,0,7000.0,5,11.83,0.09,668,0,0
7131,23.0,1,3,63084.0,2,10000.0,2,8.59,0.16,653,1,0
7132,23.0,1,3,78866.0,0,7000.0,3,10.71,0.09,674,1,0
7133,21.0,0,1,78754.0,0,7000.0,3,11.01,0.09,569,0,0
7134,22.0,1,1,63002.0,2,14100.0,3,11.49,0.22,654,1,0
7135,23.0,0,2,80307.0,0,7000.0,1,7.66,0.09,528,1,0
7136,24.0,1,1,63465.0,2,15000.0,0,13.98,0.24,602,0,0
7137,22.0,0,3,80342.0,0,7000.0,1,9.99,0.09,612,0,0
7138,24.0,0,2,63235.0,2,7000.0,0,7.49,0.11,681,0,0
7139,24.0,0,2,79934.0,0,7000.0,3,11.49,0.09,673,1,0
7140,24.0,0,2,72818.0,0,7000.0,1,7.51,0.1,662,0,1
7141,21.0,0,1,63397.0,2,18000.0,1,8.49,0.28,617,1,0
7142,26.0,0,3,63769.0,2,18000.0,5,8.49,0.28,556,1,0
7143,23.0,0,1,63171.0,2,5000.0,0,6.92,0.08,630,1,0
7144,24.0,1,1,63318.0,2,12000.0,0,10.74,0.19,609,0,0
7145,25.0,1,1,81112.0,0,7000.0,1,8.94,0.09,672,0,0
7146,25.0,1,3,56239.0,2,11000.0,4,12.68,0.2,584,0,1
7147,26.0,1,2,81476.0,0,7000.0,2,8.9,0.09,675,0,0
7148,23.0,1,1,82434.0,0,7000.0,1,6.62,0.08,622,0,0
7149,22.0,1,3,63659.0,1,8400.0,3,12.98,0.13,611,1,0
7150,23.0,1,3,83270.0,0,7000.0,3,12.53,0.08,572,1,0
7151,25.0,0,2,84295.0,0,7000.0,2,10.78,0.08,700,1,0
7152,22.0,1,1,66136.0,0,7000.0,2,11.01,0.11,681,0,1
7153,25.0,1,1,63376.0,2,7000.0,3,11.01,0.11,670,0,0
7154,25.0,1,2,84908.0,0,7000.0,2,13.79,0.08,571,1,0
7155,22.0,0,1,63353.0,2,6000.0,0,7.88,0.09,633,1,0
7156,25.0,1,3,85328.0,0,7000.0,4,7.29,0.08,629,1,0
7157,22.0,1,1,63524.0,1,6000.0,3,10.75,0.09,619,1,0
7158,22.0,0,3,63593.0,2,9600.0,1,7.14,0.15,631,1,0
7159,23.0,0,0,87347.0,0,7000.0,2,7.9,0.08,644,1,0
7160,23.0,0,1,87575.0,0,7000.0,1,13.11,0.08,663,0,0
7161,26.0,0,1,87452.0,0,7000.0,0,9.32,0.08,597,1,0
7162,23.0,0,3,80563.0,0,7000.0,3,17.04,0.09,655,0,1
7163,21.0,1,2,56178.0,2,17000.0,1,13.16,0.3,544,0,1
7164,25.0,1,1,88382.0,0,7000.0,4,14.84,0.08,604,0,0
7165,26.0,0,1,63163.0,2,1500.0,0,9.7,0.02,515,1,0
7166,23.0,0,2,91027.0,0,7000.0,0,6.0,0.08,697,1,0
7167,26.0,1,3,90968.0,0,7000.0,5,8.9,0.08,674,0,0
7168,25.0,1,1,90865.0,0,7000.0,2,7.49,0.08,606,0,0
7169,24.0,1,2,91130.0,0,7000.0,4,10.74,0.08,656,1,0
7170,23.0,0,2,56153.0,2,9500.0,0,12.69,0.17,591,0,1
7171,22.0,0,2,91067.0,0,7000.0,1,10.99,0.08,672,1,0
7172,22.0,1,3,63558.0,2,12000.0,3,6.62,0.19,587,1,0
7173,23.0,1,1,91921.0,0,7000.0,0,6.54,0.08,671,0,0
7174,22.0,0,3,92486.0,0,7000.0,1,11.12,0.08,662,0,0
7175,22.0,0,2,63123.0,2,6000.0,1,7.9,0.1,644,1,0
7176,24.0,1,0,95223.0,0,7000.0,3,6.03,0.07,574,1,0
7177,24.0,0,1,63327.0,2,18000.0,1,11.71,0.28,639,0,0
7178,24.0,1,3,95927.0,0,7000.0,0,12.54,0.07,637,0,0
7179,22.0,0,1,96842.0,0,7000.0,5,6.62,0.07,490,1,0
7180,23.0,0,1,90335.0,0,7000.0,4,6.03,0.08,564,0,1
7181,22.0,0,3,97014.0,0,7000.0,0,7.51,0.07,650,0,0
7182,23.0,1,1,96988.0,0,7000.0,3,7.14,0.07,672,0,0
7183,26.0,0,3,97326.0,0,7000.0,3,10.65,0.07,585,0,0
7184,23.0,0,2,63261.0,2,12800.0,1,10.65,0.2,598,1,0
7185,23.0,1,3,63221.0,1,6000.0,1,11.01,0.09,616,0,0
7186,24.0,0,3,99473.0,0,7000.0,1,10.0,0.07,648,1,0
7187,25.0,0,1,63458.0,2,14500.0,4,10.65,0.23,636,1,0
7188,23.0,1,3,92393.0,0,7000.0,0,14.96,0.08,603,0,1
7189,23.0,0,1,63319.0,2,22000.0,1,7.51,0.35,670,1,0
7190,26.0,0,2,100427.0,0,7000.0,2,13.49,0.07,671,0,0
7191,23.0,1,3,63199.0,2,8400.0,1,8.9,0.13,641,0,0
7192,21.0,1,1,63447.0,1,13200.0,1,12.42,0.21,648,1,0
7193,26.0,0,3,63285.0,2,6000.0,1,8.9,0.09,615,0,0
7194,26.0,1,1,63401.0,1,10000.0,0,8.9,0.16,571,1,0
7195,24.0,0,3,63236.0,2,11300.0,3,11.01,0.18,544,1,0
7196,23.0,0,3,101266.0,0,7000.0,1,6.92,0.07,527,1,0
7197,21.0,1,2,63633.0,2,5000.0,5,7.9,0.08,711,0,0
7198,25.0,0,3,80815.0,0,7000.0,2,9.25,0.09,594,0,1
7199,21.0,1,3,63116.0,2,2000.0,0,15.62,0.03,625,0,0
7200,25.0,1,1,63524.0,2,3900.0,1,11.01,0.06,612,0,0
7201,21.0,0,3,63120.0,2,13250.0,5,5.99,0.21,634,1,0
7202,26.0,0,3,63310.0,2,3300.0,0,10.99,0.05,670,1,0
7203,26.0,1,0,103142.0,0,7000.0,1,12.42,0.07,695,0,0
7204,24.0,0,2,33603.0,0,6250.0,2,12.87,0.19,560,1,0
7205,25.0,1,1,63628.0,2,6000.0,0,8.49,0.09,631,1,0
7206,22.0,0,1,35313.0,0,6250.0,4,14.84,0.18,625,0,1
7207,24.0,0,3,35819.0,0,6250.0,5,10.99,0.17,667,0,0
7208,22.0,0,1,35836.0,0,6250.0,0,16.07,0.17,645,0,1
7209,25.0,1,0,35649.0,0,6250.0,3,15.96,0.18,657,0,0
7210,26.0,1,2,55915.0,2,7000.0,4,9.99,0.13,607,0,1
7211,24.0,1,0,55760.0,2,10000.0,2,15.99,0.18,657,0,1
7212,25.0,0,2,56329.0,2,6000.0,2,10.99,0.11,551,0,1
7213,23.0,1,1,46759.0,0,6250.0,5,8.9,0.13,625,1,0
7214,26.0,0,0,63535.0,1,8000.0,3,8.49,0.13,622,1,0
7215,23.0,1,3,65547.0,0,6250.0,5,6.99,0.1,674,1,0
7216,24.0,1,3,16183.0,0,6300.0,3,13.85,0.39,631,0,1
7217,21.0,1,3,37102.0,0,6300.0,5,11.71,0.17,622,0,0
7218,24.0,0,2,109356.0,0,7000.0,2,13.99,0.06,577,0,0
7219,22.0,0,3,108780.0,0,7000.0,0,8.88,0.06,593,1,0
7220,24.0,0,3,55979.0,2,29100.0,0,12.99,0.52,601,0,1
7221,22.0,0,3,63239.0,2,20000.0,1,13.99,0.32,663,1,0
7222,22.0,0,2,63504.0,2,2650.0,3,12.99,0.04,654,1,0
7223,25.0,1,1,108989.0,0,7000.0,0,13.16,0.06,588,1,0
7224,25.0,0,3,114688.0,0,7000.0,5,6.99,0.06,649,1,0
7225,22.0,0,1,86016.0,0,7000.0,2,15.88,0.08,600,0,1
7226,24.0,1,3,115937.0,0,7000.0,5,9.91,0.06,645,0,0
7227,26.0,0,2,117560.0,0,7000.0,5,7.91,0.06,576,1,0
7228,26.0,0,2,119886.0,0,7000.0,0,7.49,0.06,608,1,0
7229,26.0,0,3,122034.0,0,7000.0,5,9.99,0.06,653,0,0
7230,24.0,1,0,63349.0,2,9000.0,3,5.79,0.14,568,1,0
7231,22.0,0,1,126915.0,0,7000.0,2,7.74,0.06,654,0,0
7232,24.0,0,1,132986.0,0,7000.0,2,7.51,0.05,621,1,0
7233,24.0,1,1,63508.0,2,3000.0,1,7.66,0.05,654,1,0
7234,24.0,0,1,63144.0,2,15000.0,4,10.0,0.24,641,1,0
7235,23.0,0,0,134232.0,0,7000.0,1,8.0,0.05,583,0,0
7236,24.0,1,1,63580.0,2,14500.0,2,7.29,0.23,615,1,0
7237,22.0,0,1,139493.0,0,7000.0,5,7.66,0.05,510,1,0
7238,25.0,0,2,63502.0,2,8500.0,5,10.74,0.13,663,0,0
7239,22.0,0,2,63582.0,2,9750.0,1,13.06,0.15,629,1,0
7240,26.0,1,3,63618.0,1,5000.0,1,15.65,0.08,682,1,0
7241,24.0,0,2,142765.0,0,7000.0,4,8.49,0.05,643,1,0
7242,26.0,1,0,63783.0,2,6500.0,3,10.74,0.1,666,1,0
7243,23.0,0,3,144713.0,0,7000.0,0,10.75,0.05,632,1,0
7244,25.0,0,3,63197.0,2,6000.0,2,7.66,0.09,636,1,0
7245,25.0,1,0,62883.0,2,24500.0,4,6.17,0.39,650,1,0
7246,26.0,1,2,180875.0,0,7000.0,2,9.63,0.04,626,1,0
7247,22.0,0,2,34351.0,0,6975.0,1,12.29,0.2,677,0,0
7248,26.0,1,0,63374.0,2,10750.0,4,9.62,0.17,696,1,0
7249,24.0,0,1,30624.0,0,6950.0,2,14.42,0.23,669,0,1
7250,23.0,0,2,37343.0,0,6300.0,1,14.35,0.17,583,0,0
7251,24.0,1,2,63237.0,1,7000.0,5,14.09,0.11,679,1,0
7252,22.0,1,1,36588.0,0,6300.0,3,13.22,0.17,637,1,0
7253,26.0,1,2,45390.0,0,6300.0,0,10.99,0.14,646,0,0
7254,21.0,0,1,51981.0,0,6300.0,1,6.99,0.12,589,1,0
7255,24.0,1,2,56074.0,2,12000.0,5,14.83,0.21,688,0,1
7256,22.0,0,1,62369.0,0,6300.0,1,15.96,0.1,636,0,0
7257,24.0,1,0,63788.0,2,1200.0,1,13.98,0.02,705,0,0
7258,24.0,1,2,55898.0,2,12000.0,1,7.88,0.21,630,0,1
7259,25.0,1,0,63549.0,2,12000.0,4,7.88,0.19,670,1,0
7260,22.0,0,1,63102.0,2,3000.0,3,14.35,0.05,616,1,0
7261,25.0,0,3,66404.0,0,6300.0,1,7.51,0.09,663,1,0
7262,24.0,0,0,71342.0,0,6300.0,2,14.91,0.09,658,0,1
7263,25.0,0,2,101581.0,0,6300.0,3,7.88,0.06,576,1,0
7264,25.0,1,1,31110.0,0,6325.0,2,8.9,0.2,587,1,0
7265,26.0,1,4,67197.0,0,6325.0,0,10.65,0.09,636,1,0
7266,22.0,0,2,73406.0,0,6325.0,5,7.51,0.09,642,1,0
7267,23.0,0,3,90157.0,0,6350.0,0,12.92,0.07,681,0,1
7268,26.0,0,2,39588.0,0,6375.0,5,10.74,0.16,671,1,0
7269,25.0,0,1,53822.0,0,6375.0,1,11.01,0.12,476,1,0
7270,23.0,1,0,63554.0,1,6000.0,1,10.75,0.09,580,1,0
7271,24.0,0,1,63299.0,2,4800.0,2,11.01,0.08,626,1,0
7272,25.0,0,1,22616.0,0,6500.0,2,11.01,0.29,649,0,1
7273,22.0,1,2,24993.0,0,6500.0,5,10.99,0.26,704,0,1
7274,24.0,0,0,63170.0,2,12000.0,1,13.85,0.19,715,0,0
7275,21.0,1,0,26038.0,0,6500.0,1,11.89,0.25,659,0,1
7276,22.0,1,0,63308.0,2,18000.0,2,9.88,0.28,598,0,0
7277,24.0,1,0,27134.0,0,6500.0,3,14.79,0.24,665,0,1
7278,24.0,0,2,63278.0,2,5000.0,2,14.22,0.08,568,1,0
7279,26.0,0,1,63389.0,2,10000.0,4,9.88,0.16,527,1,0
7280,26.0,1,4,63408.0,2,6500.0,0,6.76,0.1,648,0,0
7281,24.0,1,3,63581.0,1,4000.0,1,10.62,0.06,620,0,0
7282,26.0,1,2,63340.0,2,2500.0,4,14.59,0.04,596,1,0
7283,24.0,1,2,29691.0,0,6500.0,1,11.36,0.22,655,1,0
7284,22.0,1,3,63259.0,2,3900.0,3,7.51,0.06,625,0,0
7285,24.0,0,1,63085.0,2,7800.0,3,11.36,0.12,649,1,0
7286,24.0,0,3,63622.0,2,5000.0,0,10.99,0.08,581,1,0
7287,21.0,1,2,29554.0,0,6500.0,3,12.53,0.22,668,1,0
7288,26.0,0,2,31074.0,0,6500.0,2,14.09,0.21,703,0,1
7289,24.0,1,3,63163.0,2,3500.0,3,6.76,0.06,552,1,0
7290,22.0,0,3,63583.0,2,10000.0,1,7.88,0.16,651,1,0
7291,26.0,1,1,31744.0,0,6500.0,2,9.99,0.2,655,1,0
7292,24.0,0,1,63530.0,2,8400.0,3,10.99,0.13,563,1,0
7293,25.0,1,2,56206.0,1,19750.0,5,16.7,0.35,680,0,1
7294,22.0,1,1,56431.0,2,8000.0,2,12.53,0.14,553,0,1
7295,23.0,1,2,63018.0,1,10000.0,0,11.14,0.16,663,0,0
7296,24.0,0,0,63173.0,1,5000.0,0,7.4,0.08,616,1,0
7297,26.0,1,3,34551.0,0,6500.0,2,7.51,0.19,695,1,0
7298,24.0,1,1,37244.0,0,6500.0,3,10.99,0.17,589,1,0
7299,22.0,0,0,37220.0,0,6500.0,1,13.85,0.17,615,0,0
7300,22.0,1,2,63256.0,2,3000.0,5,7.05,0.05,683,1,0
7301,22.0,0,3,38563.0,0,6500.0,1,8.32,0.17,658,1,0
7302,26.0,1,0,39363.0,0,6500.0,2,14.22,0.17,666,1,0
7303,23.0,0,3,39718.0,0,6500.0,1,7.88,0.16,606,0,0
7304,22.0,0,2,39540.0,0,6500.0,0,11.83,0.16,603,1,0
7305,22.0,0,0,40545.0,0,6500.0,2,6.17,0.16,651,0,0
7306,23.0,1,2,40606.0,0,6500.0,1,7.51,0.16,661,1,0
7307,24.0,0,3,56092.0,2,15250.0,0,12.53,0.27,571,0,1
7308,25.0,1,3,43127.0,0,6500.0,2,12.68,0.15,559,1,0
7309,22.0,1,1,63400.0,2,4800.0,0,8.59,0.08,649,1,0
7310,21.0,1,2,63441.0,2,16000.0,1,12.87,0.25,604,1,0
7311,22.0,0,3,44217.0,0,6500.0,0,11.01,0.15,565,0,0
7312,26.0,1,2,56486.0,2,5000.0,1,19.16,0.09,675,0,1
7313,24.0,1,2,46361.0,0,6500.0,0,11.34,0.14,657,1,0
7314,26.0,0,0,63092.0,2,3600.0,1,11.89,0.06,627,1,0
7315,25.0,1,3,63690.0,2,6000.0,2,9.32,0.09,647,1,0
7316,26.0,0,3,63389.0,2,3000.0,0,9.63,0.05,637,1,0
7317,21.0,0,3,63289.0,2,7000.0,1,13.47,0.11,572,1,0
7318,23.0,0,1,63278.0,1,9250.0,2,13.16,0.15,545,1,0
7319,22.0,1,1,41844.0,0,6500.0,0,13.22,0.16,607,0,1
7320,26.0,1,3,63974.0,2,3600.0,5,10.51,0.06,629,0,0
7321,25.0,0,2,49005.0,0,6500.0,5,11.89,0.13,647,1,0
7322,26.0,1,2,48807.0,0,6500.0,3,11.01,0.13,694,0,0
7323,21.0,0,1,48967.0,0,6500.0,3,5.79,0.13,611,1,0
7324,24.0,1,0,63563.0,2,5000.0,0,8.32,0.08,671,0,0
7325,22.0,0,3,63632.0,2,6400.0,1,11.34,0.1,577,1,0
7326,22.0,1,3,43218.0,0,6500.0,4,15.95,0.15,640,0,1
7327,20.0,1,1,51391.0,0,6500.0,3,11.71,0.13,630,0,0
7328,25.0,0,0,51261.0,0,6500.0,2,13.49,0.13,660,1,0
7329,23.0,0,1,44370.0,0,6500.0,5,17.49,0.15,676,0,1
7330,22.0,0,2,51873.0,0,6500.0,1,5.99,0.13,667,1,0
7331,23.0,1,1,51565.0,0,6500.0,0,10.37,0.13,640,1,0
7332,25.0,1,1,64114.0,2,1750.0,4,11.89,0.03,626,1,0
7333,23.0,0,2,63857.0,2,7500.0,1,10.59,0.12,624,1,0
7334,21.0,0,2,52390.0,0,6500.0,1,12.73,0.12,613,1,0
7335,23.0,0,0,63492.0,2,4750.0,3,13.35,0.07,610,1,0
7336,23.0,1,3,54596.0,0,6500.0,3,10.96,0.12,676,1,0
7337,21.0,1,1,54847.0,0,6500.0,3,10.74,0.12,636,0,0
7338,26.0,1,0,55517.0,0,6500.0,2,10.99,0.12,661,1,0
7339,22.0,0,0,57007.0,2,15000.0,5,12.86,0.26,622,0,1
7340,23.0,1,2,63604.0,2,15000.0,3,16.49,0.24,611,0,0
7341,22.0,1,3,56560.0,2,9500.0,5,12.69,0.17,616,0,1
7342,22.0,0,2,63919.0,2,4000.0,5,10.65,0.06,537,0,0
7343,22.0,1,1,55065.0,0,6500.0,2,13.99,0.12,648,0,1
7344,22.0,1,0,64082.0,2,8000.0,5,15.23,0.12,589,0,0
7345,23.0,0,0,56660.0,2,5000.0,2,7.49,0.09,608,0,1
7346,22.0,1,3,64620.0,0,6500.0,1,10.65,0.1,612,1,0
7347,21.0,0,0,67757.0,0,6500.0,5,13.98,0.1,659,1,0
7348,22.0,0,3,71698.0,0,6500.0,1,10.95,0.09,667,1,0
7349,26.0,0,2,63978.0,2,15250.0,0,9.63,0.24,664,0,0
7350,25.0,1,3,63889.0,2,7000.0,4,5.79,0.11,660,0,0
7351,22.0,0,3,73167.0,0,6500.0,0,9.25,0.09,677,0,0
7352,25.0,0,2,63878.0,2,9000.0,5,7.88,0.14,602,1,0
7353,21.0,0,3,75542.0,0,6500.0,2,11.01,0.09,521,1,0
7354,22.0,0,2,76758.0,0,6500.0,5,11.86,0.08,672,0,0
7355,25.0,1,2,80156.0,0,6500.0,5,10.25,0.08,725,0,0
7356,22.0,1,3,64003.0,2,6400.0,0,14.54,0.1,643,0,0
7357,25.0,1,2,57073.0,2,2000.0,0,12.69,0.04,540,0,1
7358,23.0,1,2,84651.0,0,6500.0,3,13.23,0.08,624,1,0
7359,25.0,1,2,88007.0,0,6500.0,4,7.74,0.07,683,0,0
7360,24.0,0,0,88300.0,0,6500.0,5,11.01,0.07,703,1,0
7361,26.0,0,2,64097.0,2,4000.0,0,7.4,0.06,642,1,0
7362,22.0,0,2,63929.0,2,5000.0,1,9.63,0.08,607,0,0
7363,25.0,0,2,64325.0,2,11000.0,5,8.94,0.17,610,1,0
7364,24.0,0,2,64267.0,2,8000.0,4,9.38,0.12,619,1,0
7365,23.0,0,3,64659.0,2,8000.0,0,7.51,0.12,663,1,0
7366,25.0,1,1,90886.0,0,6500.0,1,13.57,0.07,598,1,0
7367,23.0,0,3,64109.0,2,2625.0,1,11.71,0.04,657,0,0
7368,23.0,1,2,97267.0,0,6500.0,3,7.51,0.07,670,0,0
7369,23.0,1,1,101741.0,0,6500.0,3,11.01,0.06,638,1,0
7370,25.0,1,3,101928.0,0,6500.0,1,11.89,0.06,613,1,0
7371,24.0,0,2,64270.0,2,3600.0,5,7.9,0.06,621,1,0
